City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,utrik,11.2278,169.8474,27.99,81,25,9.89,MH,1718237895
279,brisas de zicatela,15.8369,-97.0419,29.24,74,96,3.87,MX,1718237896
280,malvan,16.0667,73.4667,27.69,76,82,2.3,IN,1718237897
281,zhob,31.3411,69.4481,25.2,15,3,2.41,PK,1718237899
282,severo-yeniseyskiy,60.3725,93.0408,13.65,77,94,0.45,RU,1718237900
283,thames,-37.1333,175.5333,15.2,65,95,1.91,NZ,1718237901
284,tanjung pandan,-2.75,107.65,26.43,85,56,0.97,ID,1718237902
285,palmer,42.1584,-72.3287,22.34,61,95,0.84,US,1718237815
286,ancud,-41.8697,-73.8203,11.08,89,100,8.68,CL,1718237745
287,harper,4.375,-7.7169,25.71,83,62,4.12,LR,1718237905
288,talavera,15.6167,120.9333,28.72,77,53,1.07,PH,1718237907
289,weyburn,49.6668,-103.8511,22.12,30,48,9.26,CA,1718237710
290,dolinsk,47.35,142.8,8.18,94,100,2.19,RU,1718237909
291,beau vallon,-20.4189,57.6953,24.56,83,75,8.75,MU,1718237910
292,kourou,5.1552,-52.6478,26.03,93,98,2.05,GF,1718237912
293,jakobstad,63.6749,22.7026,7.24,92,5,2.03,FI,1718237913
294,santa marta,11.2408,-74.199,29.35,83,100,3.79,CO,1718237490
295,bitkine,11.9801,18.2138,30.61,43,58,2.81,TD,1718237915
296,igarka,67.4667,86.5833,7.79,64,100,2.68,RU,1718237916
297,turek,52.0155,18.5005,13.0,63,79,3.08,PL,1718237917
298,aripuana,-9.1667,-60.6333,25.33,48,9,0.57,BR,1718237918
299,rio san juan,19.6439,-70.0763,26.82,88,71,5.84,DO,1718237919
300,mahalapye,-23.1041,26.8142,10.59,45,1,0.42,BW,1718237921
301,galliano,29.4422,-90.2992,30.0,70,0,0.0,US,1718237922
302,al kharijah,25.4514,30.5464,27.62,22,0,2.18,EG,1718237923
303,bamboo flat,11.7,92.7167,27.55,83,98,8.17,IN,1718237925
304,touros,-5.1989,-35.4608,25.36,80,99,5.76,BR,1718237926
